Timestamp,Step,Power,Result
2025-05-29T14:05:36.121784,40,-15.0,-73.06168167763069
2025-05-29T14:05:36.233025,41,-15.0,-73.28728693126163
2025-05-29T14:05:36.345587,42,-15.0,-62.825515915304436
2025-05-29T14:05:36.456953,43,-15.0,-64.21222848972411
2025-05-29T14:05:36.567855,44,-15.0,-64.78310367021541
2025-05-29T14:05:36.679975,45,-15.0,-65.03635268382806
2025-05-29T14:05:36.792385,46,-15.0,-70.76222808387824
2025-05-29T14:05:36.904049,47,-15.0,-62.69876543277694
2025-05-29T14:05:37.016122,48,-15.0,-71.12436653195385
2025-05-29T14:05:37.128108,49,-15.0,-73.86943273639204
2025-05-29T14:05:37.241140,50,-15.0,-74.5409319757321
2025-05-29T14:05:37.351736,51,-15.0,-77.26814409836732
2025-05-29T14:05:37.463806,52,-15.0,-76.49783555288982
2025-05-29T14:05:37.575497,53,-15.0,-63.382757067105985
2025-05-29T14:05:37.687102,54,-15.0,-63.983975994536635
2025-05-29T14:05:37.799131,55,-15.0,-62.027798646316235
2025-05-29T14:05:37.911046,56,-15.0,-68.43883669637525
2025-05-29T14:05:38.024103,57,-15.0,-75.80838978272524
2025-05-29T14:05:38.136479,58,-15.0,-63.12436735868637
2025-05-29T14:05:38.247361,59,-15.0,-60.6259643084096
2025-05-29T14:05:38.359769,60,-15.0,-67.68139501162335
2025-05-29T14:05:38.471690,61,-15.0,-70.37521643752365
2025-05-29T14:05:38.583816,62,-15.0,-72.42115744037076
2025-05-29T14:05:38.694780,63,-15.0,-72.19518361922033
2025-05-29T14:05:38.806588,64,-15.0,-71.48214490402269
2025-05-29T14:05:38.918619,65,-15.0,-60.31031994156697
2025-05-29T14:05:39.030645,66,-15.0,-69.43362956943997
2025-05-29T14:05:39.142132,67,-15.0,-66.47223489881677
2025-05-29T14:05:39.253723,68,-15.0,-71.39583162649895
2025-05-29T14:05:39.364785,69,-15.0,-77.70773154115781
2025-05-29T14:05:39.477295,70,-15.0,-75.88291028510254
2025-05-29T14:05:39.587946,71,-15.0,-67.2106642103984
2025-05-29T14:05:39.700654,72,-15.0,-77.4762521330002
2025-05-29T14:05:39.811333,73,-15.0,-74.42115344294348
2025-05-29T14:05:39.923045,74,-15.0,-60.42377958214959
2025-05-29T14:05:40.034158,75,-15.0,-64.95835838400282
2025-05-29T14:05:40.145897,76,-15.0,-77.0467310564613
2025-05-29T14:05:40.258040,77,-15.0,-63.85794959102071
2025-05-29T14:05:40.368745,78,-15.0,-77.33621129970417
2025-05-29T14:05:40.480885,79,-15.0,-71.40735042772795
2025-05-29T14:05:40.592557,80,-15.0,-68.732450037665
2025-05-29T14:05:40.704097,81,-15.0,-63.142197838085394
2025-05-29T14:05:40.815308,82,-15.0,-61.20111573770281
2025-05-29T14:05:40.926943,83,-15.0,-71.48776291977961
2025-05-29T14:05:41.038625,84,-15.0,-76.25959334531206
2025-05-29T14:05:41.151011,85,-15.0,-64.76154862270613
2025-05-29T14:05:41.262740,86,-15.0,-71.11193833652871
2025-05-29T14:05:41.374832,87,-15.0,-68.73366518121826
2025-05-29T14:05:41.487103,88,-15.0,-72.61768770648634
2025-05-29T14:05:41.599314,89,-15.0,-68.70671845909672
2025-05-29T14:05:41.710675,90,-15.0,-78.76023413239153
2025-05-29T14:05:41.823010,91,-15.0,-76.69450091486569
2025-05-29T14:05:41.934281,92,-15.0,-73.81034993170583
2025-05-29T14:05:42.046429,93,-15.0,-72.63573899501199
2025-05-29T14:05:42.159113,94,-15.0,-74.9514641401725
2025-05-29T14:05:42.270998,95,-15.0,-79.66667653105469
2025-05-29T14:05:42.381562,96,-15.0,-60.97233638643304
2025-05-29T14:05:42.493233,97,-15.0,-60.74593466109453
2025-05-29T14:05:42.605587,98,-15.0,-64.11844905304915
2025-05-29T14:05:42.717864,99,-15.0,-75.15802643556033
2025-05-29T14:05:42.829865,100,-15.0,-72.55398473459212
2025-05-29T14:05:46.200509,1,-15.0,-78.78519609075656
2025-05-29T14:05:46.313008,2,-15.0,-67.49620952403592
2025-05-29T14:05:46.424469,3,-15.0,-67.44720496866435
2025-05-29T14:05:46.536937,4,-15.0,-63.73579020179757
2025-05-29T14:05:46.647505,5,-15.0,-61.278068209413405
2025-05-29T14:05:46.759968,6,-15.0,-72.35893369285633
2025-05-29T14:05:46.871378,7,-15.0,-77.99288487049817
2025-05-29T14:05:46.982377,8,-15.0,-62.28824160266579
2025-05-29T14:05:47.095018,9,-15.0,-75.7216691048592
2025-05-29T14:05:47.206415,10,-15.0,-68.79815125596596
2025-05-29T14:05:47.318089,11,-15.0,-77.3676765755099
2025-05-29T14:05:47.430207,12,-15.0,-68.84403439011425
2025-05-29T14:05:47.541670,13,-15.0,-78.28120951094022
2025-05-29T14:05:47.653711,14,-15.0,-70.82246288517618
2025-05-29T14:05:47.766249,15,-15.0,-69.3365746908029
2025-05-29T14:05:47.877971,16,-15.0,-72.73854641945393
2025-05-29T14:05:47.988686,17,-15.0,-66.69626455807241
2025-05-29T14:05:48.100495,18,-15.0,-75.74831207247803
2025-05-29T14:05:48.213267,19,-15.0,-78.76770153730592
2025-05-29T14:05:48.324509,20,-15.0,-75.47883274700328
2025-05-29T14:05:48.437017,21,-15.0,-67.78186843701391
2025-05-29T14:05:48.548591,22,-15.0,-76.24761656389794
2025-05-29T14:05:48.660392,23,-15.0,-78.09403125223885
2025-05-29T14:05:48.772785,24,-15.0,-67.80811276819162
2025-05-29T14:05:48.883978,25,-15.0,-70.67183286048311
2025-05-29T14:05:48.995416,26,-15.0,-73.69030059096399
2025-05-29T14:05:49.106296,27,-15.0,-70.78117674299278
2025-05-29T14:05:49.218690,28,-15.0,-64.36785300902395
2025-05-29T14:05:49.329709,29,-15.0,-66.28335005789853
2025-05-29T14:05:49.442213,30,-15.0,-77.9259920747219
2025-05-29T14:05:49.552752,31,-15.0,-65.0511547307716
2025-05-29T14:05:49.664579,32,-15.0,-76.0098359443973
2025-05-29T14:05:49.776502,33,-15.0,-73.14704891595878
2025-05-29T14:05:49.888953,34,-15.0,-76.55596423075153
2025-05-29T14:05:50.000618,35,-15.0,-78.66295560341959
2025-05-29T14:05:50.111978,36,-15.0,-63.56568437063781
2025-05-29T14:05:50.223938,37,-15.0,-75.5948793272479
2025-05-29T14:05:50.336233,38,-15.0,-71.66177568822361
2025-05-29T14:05:50.449102,39,-15.0,-65.12498321654174
2025-05-29T14:05:50.561266,40,-15.0,-74.1773112732468
2025-05-29T14:05:50.672068,41,-15.0,-73.87793231018284
2025-05-29T14:05:50.785168,42,-15.0,-62.5939572496671
2025-05-29T14:05:50.897046,43,-15.0,-76.25905625247415
2025-05-29T14:05:51.009130,44,-15.0,-73.50022825130515
2025-05-29T14:05:51.120547,45,-15.0,-77.38824975907872
2025-05-29T14:05:51.232073,46,-15.0,-61.8017785108541
2025-05-29T14:05:51.344125,47,-15.0,-66.22569410397693
2025-05-29T14:05:51.457222,48,-15.0,-69.36628390100469
2025-05-29T14:05:51.569489,49,-15.0,-78.46047293045736
2025-05-29T14:05:51.680769,50,-15.0,-69.07033972377444
2025-05-29T14:05:51.792018,51,-15.0,-62.78881980046414
2025-05-29T14:05:51.905167,52,-15.0,-64.37967709030906
2025-05-29T14:05:52.016513,53,-15.0,-71.21113379938781
2025-05-29T14:05:52.129058,54,-15.0,-60.43721788815833
2025-05-29T14:05:52.242388,55,-15.0,-73.44147020864436
2025-05-29T14:05:52.353458,56,-15.0,-66.05113632651577
2025-05-29T14:05:52.465409,57,-15.0,-60.66866705345255
2025-05-29T14:05:52.577270,58,-15.0,-75.13092887889012
2025-05-29T14:05:52.688806,59,-15.0,-76.22838129524408
2025-05-29T14:05:52.799538,60,-15.0,-78.96976553696565
2025-05-29T14:05:52.911489,61,-15.0,-75.17795576477384
2025-05-29T14:05:53.022858,62,-15.0,-64.74366087312521
2025-05-29T14:05:53.135799,63,-15.0,-66.39978048192202
2025-05-29T14:05:53.247845,64,-15.0,-72.55129525952448
2025-05-29T14:05:53.360180,65,-15.0,-70.8266532276657
2025-05-29T14:05:53.471425,66,-15.0,-78.9147395096636
2025-05-29T14:05:53.583748,67,-15.0,-74.39465073348556
2025-05-29T14:05:53.695350,68,-15.0,-75.51998067386148
2025-05-29T14:05:53.805727,69,-15.0,-74.02806580936804
2025-05-29T14:05:53.917566,70,-15.0,-61.283528533809076
2025-05-29T14:05:54.029837,71,-15.0,-69.8570550775168
2025-05-29T14:05:54.141243,72,-15.0,-64.38237817581035
2025-05-29T14:05:54.253540,73,-15.0,-66.75718928285475
2025-05-29T14:05:54.364729,74,-15.0,-65.80163211910764
2025-05-29T14:05:54.476025,75,-15.0,-76.83142308099852
2025-05-29T14:05:54.587341,76,-15.0,-70.1472986847342
2025-05-29T14:05:54.699991,77,-15.0,-78.75926362303213
2025-05-29T14:05:54.811364,78,-15.0,-61.36507650537588
2025-05-29T14:05:54.923182,79,-15.0,-79.8047835056737
2025-05-29T14:05:55.035530,80,-15.0,-63.96083434165744
2025-05-29T14:05:55.147062,81,-15.0,-60.166665020562064
2025-05-29T14:05:55.258734,82,-15.0,-65.9994958729152
2025-05-29T14:05:55.370487,83,-15.0,-75.77472093414826
2025-05-29T14:05:55.482455,84,-15.0,-72.71218382331281
2025-05-29T14:05:55.593635,85,-15.0,-65.35813029789054
2025-05-29T14:05:55.706035,86,-15.0,-68.0779238083955
2025-05-29T14:05:55.816915,87,-15.0,-62.27906424226894
2025-05-29T14:05:55.928667,88,-15.0,-67.21972212100445
2025-05-29T14:05:56.040360,89,-15.0,-60.30393254142456
2025-05-29T14:05:56.152382,90,-15.0,-74.0310189867095
2025-05-29T14:05:56.263594,91,-15.0,-73.29392262513898
2025-05-29T14:05:56.374597,92,-15.0,-65.55719415819519
2025-05-29T14:05:56.486896,93,-15.0,-71.44199968504913
2025-05-29T14:05:56.598458,94,-15.0,-76.14404761257369
2025-05-29T14:05:56.710744,95,-15.0,-74.78568679143774
2025-05-29T14:05:56.822182,96,-15.0,-78.14667730292796
2025-05-29T14:05:56.933767,97,-15.0,-68.71772089677435
2025-05-29T14:05:57.045344,98,-15.0,-66.21216615910359
2025-05-29T14:05:57.156890,99,-15.0,-63.52164559891298
2025-05-29T14:05:57.268462,100,-15.0,-65.34524506407053
2025-05-29T14:06:00.694890,1,-15.0,-62.82767306729827
2025-05-29T14:06:00.814410,2,-15.0,-78.60632679503054
2025-05-29T14:06:00.926252,3,-15.0,-77.60442792582408
2025-05-29T14:06:01.038022,4,-15.0,-67.00498514593673
2025-05-29T14:06:01.149774,5,-15.0,-61.479240403261244
2025-05-29T14:06:01.262276,6,-15.0,-70.75753985953598
2025-05-29T14:06:01.373392,7,-15.0,-76.07150859320912
2025-05-29T14:06:01.485353,8,-15.0,-60.08221973111547
2025-05-29T14:06:01.597824,9,-15.0,-79.92940174398908
2025-05-29T14:06:01.710308,10,-15.0,-77.48521711267453
2025-05-29T14:06:01.822324,11,-15.0,-61.317625507229295
2025-05-29T14:06:01.934448,12,-15.0,-69.20268674553057
2025-05-29T14:06:02.046776,13,-15.0,-66.90920469351184
2025-05-29T14:06:02.158630,14,-15.0,-70.30484535186062
2025-05-29T14:06:02.269959,15,-15.0,-74.30121075649652
2025-05-29T14:06:02.380248,16,-15.0,-62.686904626066706
2025-05-29T14:06:02.491372,17,-15.0,-66.27371451434293
2025-05-29T14:06:02.603177,18,-15.0,-67.7643528925384
2025-05-29T14:06:02.715054,19,-15.0,-72.3572383410924
2025-05-29T14:06:02.826461,20,-15.0,-72.79204313038292
2025-05-29T14:06:02.938530,21,-15.0,-62.35666898610649
2025-05-29T14:06:03.050221,22,-15.0,-77.15849616763435
2025-05-29T14:06:03.162017,23,-15.0,-62.45292208910054
2025-05-29T14:06:03.274714,24,-15.0,-77.25960845965142
2025-05-29T14:06:03.386393,25,-15.0,-76.07378805655705
2025-05-29T14:06:03.499870,26,-15.0,-72.90596011271487
2025-05-29T14:06:03.610979,27,-15.0,-79.70261985722975
2025-05-29T14:06:03.722666,28,-15.0,-75.32694422471435
2025-05-29T14:06:03.834208,29,-15.0,-79.57159988050611
2025-05-29T14:06:03.946441,30,-15.0,-79.52923353448602
2025-05-29T14:06:04.058806,31,-15.0,-74.25937585704935
2025-05-29T14:06:04.170367,32,-15.0,-72.62822430073786
2025-05-29T14:06:04.282378,33,-15.0,-71.00817836582934
2025-05-29T14:06:04.395016,34,-15.0,-63.32924623108312
2025-05-29T14:06:04.507247,35,-15.0,-77.55124670053897
2025-05-29T14:06:04.618643,36,-15.0,-61.74931152946542
2025-05-29T14:06:04.729570,37,-15.0,-68.13517409330336
2025-05-29T14:06:04.840304,38,-15.0,-78.98592679760979
2025-05-29T14:06:04.951636,39,-15.0,-64.21871550638659
2025-05-29T14:06:05.062669,40,-15.0,-75.11121565966135
2025-05-29T14:06:05.174588,41,-15.0,-79.3767570078176
2025-05-29T14:06:05.286623,42,-15.0,-63.852256582615084
2025-05-29T14:06:05.399386,43,-15.0,-79.34197824289284
2025-05-29T14:06:05.510811,44,-15.0,-75.67700696397831
2025-05-29T14:06:05.622003,45,-15.0,-79.01073406024369
2025-05-29T14:06:05.733612,46,-15.0,-79.57048663973478
2025-05-29T14:06:05.845957,47,-15.0,-79.44101494289139
2025-05-29T14:06:05.957159,48,-15.0,-75.69763985577165
2025-05-29T14:06:06.069804,49,-15.0,-74.53644928777446
2025-05-29T14:06:06.181250,50,-15.0,-79.62776173145033
2025-05-29T14:06:06.291830,51,-15.0,-71.42013952184634
2025-05-29T14:06:06.404916,52,-15.0,-60.5178656779655
2025-05-29T14:06:06.517186,53,-15.0,-72.75399202640563
2025-05-29T14:06:06.627941,54,-15.0,-71.89933857423141
2025-05-29T14:06:06.740891,55,-15.0,-67.07729401113104
2025-05-29T14:06:06.851659,56,-15.0,-60.137102386471454
2025-05-29T14:06:06.962959,57,-15.0,-78.52409980753143
2025-05-29T14:06:07.075552,58,-15.0,-79.74505506213019
2025-05-29T14:06:07.186564,59,-15.0,-77.07604171298027
2025-05-29T14:06:07.297651,60,-15.0,-61.02318208397759
2025-05-29T14:06:07.409745,61,-15.0,-62.96589995254325
2025-05-29T14:06:07.522071,62,-15.0,-64.65588221725412
2025-05-29T14:06:07.632948,63,-15.0,-74.48124559749719
2025-05-29T14:06:07.744961,64,-15.0,-70.859485611057
2025-05-29T14:06:07.856959,65,-15.0,-79.88849308865414
2025-05-29T14:06:07.968977,66,-15.0,-69.98079662688127
2025-05-29T14:06:08.081718,67,-15.0,-64.15215629998711
2025-05-29T14:06:08.192799,68,-15.0,-73.20646150451947
2025-05-29T14:06:08.304593,69,-15.0,-73.92235221467604
2025-05-29T14:06:08.417168,70,-15.0,-78.97524156144874
2025-05-29T14:06:08.529444,71,-15.0,-69.54792756595808
2025-05-29T14:06:08.640714,72,-15.0,-69.99977145883439
2025-05-29T14:06:08.753073,73,-15.0,-60.73049194387814
2025-05-29T14:06:08.863980,74,-15.0,-70.82462574538965
2025-05-29T14:06:08.975779,75,-15.0,-78.64980535907969
2025-05-29T14:06:09.088303,76,-15.0,-71.11316378872866
2025-05-29T14:06:09.199572,77,-15.0,-78.84064715920165
2025-05-29T14:06:09.311313,78,-15.0,-67.03100101320322
2025-05-29T14:06:09.422113,79,-15.0,-61.84172410695067
2025-05-29T14:06:09.533508,80,-15.0,-63.02433582487331
2025-05-29T14:06:09.645203,81,-15.0,-67.1625199180296
2025-05-29T14:06:09.757643,82,-15.0,-76.84801245231445
2025-05-29T14:06:09.869313,83,-15.0,-61.65562420062437
2025-05-29T14:06:09.980631,84,-15.0,-66.63146541154634
2025-05-29T14:06:10.092429,85,-15.0,-69.75246674110598
2025-05-29T14:06:10.204439,86,-15.0,-73.87737658359293
2025-05-29T14:06:10.317406,87,-15.0,-70.39394333138402
2025-05-29T14:06:10.429121,88,-15.0,-64.82767333664718
2025-05-29T14:06:10.541281,89,-15.0,-78.07632283958782
2025-05-29T14:06:10.652578,90,-15.0,-72.74917586266427
2025-05-29T14:06:10.764606,91,-15.0,-68.59282432025068
2025-05-29T14:06:10.875825,92,-15.0,-67.33768008264447
2025-05-29T14:06:10.987726,93,-15.0,-64.84072302089503
2025-05-29T14:06:11.099900,94,-15.0,-60.066762048535594
2025-05-29T14:06:11.211486,95,-15.0,-73.84119574210543
2025-05-29T14:06:11.323290,96,-15.0,-78.49720900150469
2025-05-29T14:06:11.434804,97,-15.0,-76.41183386154111
2025-05-29T14:06:11.545053,98,-15.0,-69.80420758400659
2025-05-29T14:06:11.656866,99,-15.0,-64.4699905318729
2025-05-29T14:06:11.767229,100,-15.0,-75.66282817524353
