Timestamp,Step,Power,Result
2025-11-19T14:29:50.119369,2,-25,-74.24103260040283
2025-11-19T14:29:50.306846,2,-25,-74.37719345092773
2025-11-19T14:29:50.494193,2,-25,-74.21403408050537
2025-11-19T14:29:50.681875,2,-25,-74.3067979812622
2025-11-19T14:29:50.869121,2,-25,-74.29839611053467
2025-11-19T14:29:51.057154,2,-25,-74.22568798065186
2025-11-19T14:29:51.244643,2,-25,-74.33283805847168
2025-11-19T14:29:51.432196,2,-25,-74.27760124206543
2025-11-19T14:29:51.618935,2,-25,-74.28248882293701
2025-11-19T14:29:51.806255,2,-25,-74.34425354003906
2025-11-19T14:29:51.993744,2,-25,-74.22882080078125
2025-11-19T14:29:52.181400,2,-25,-74.27523612976074
2025-11-19T14:29:52.368766,2,-25,-74.34279441833496
2025-11-19T14:29:52.555795,2,-25,-74.30340766906738
2025-11-19T14:29:52.743423,2,-25,-74.20045852661133
2025-11-19T14:29:52.931125,2,-25,-74.2314863204956
2025-11-19T14:29:53.119324,2,-25,-74.23007011413574
2025-11-19T14:29:53.307306,2,-25,-74.23390865325928
2025-11-19T14:29:53.493828,2,-25,-74.28671360015869
2025-11-19T14:29:53.679936,2,-25,-74.35472965240479
2025-11-19T14:29:53.865126,2,-25,-74.31591510772705
2025-11-19T14:29:54.051811,2,-25,-74.2554759979248
2025-11-19T14:29:54.239756,2,-25,-74.3631362915039
2025-11-19T14:29:54.427396,2,-25,-74.22835350036621
2025-11-19T14:29:54.613951,2,-25,-74.24572467803955
2025-11-19T14:29:54.799242,2,-25,-74.27070617675781
2025-11-19T14:29:54.983847,2,-25,-74.27747249603271
2025-11-19T14:29:55.170274,2,-25,-74.28210735321045
2025-11-19T14:29:55.358023,2,-25,-74.26369667053223
2025-11-19T14:29:55.544593,2,-25,-74.23432350158691
2025-11-19T14:29:55.731993,2,-25,-74.31172370910645
2025-11-19T14:29:55.919368,2,-25,-74.2755651473999
2025-11-19T14:29:56.105804,2,-25,-74.33654308319092
2025-11-19T14:29:56.292225,2,-25,-74.34678554534912
2025-11-19T14:29:56.479537,2,-25,-74.26802635192871
2025-11-19T14:29:56.665656,2,-25,-74.2039155960083
2025-11-19T14:29:56.851453,2,-25,-74.22853946685791
2025-11-19T14:29:57.039916,2,-25,-74.32900905609131
2025-11-19T14:29:57.227943,2,-25,-74.30717945098877
2025-11-19T14:29:57.415616,2,-25,-74.31771278381348
2025-11-19T14:29:57.602769,2,-25,-74.27976608276367
2025-11-19T14:29:57.790438,2,-25,-74.34042453765869
2025-11-19T14:29:57.978521,2,-25,-74.32802677154541
2025-11-19T14:29:58.166079,2,-25,-74.32337284088135
2025-11-19T14:29:58.353491,2,-25,-74.33382987976074
2025-11-19T14:29:58.540767,2,-25,-74.22682762145996
2025-11-19T14:29:58.729335,2,-25,-74.29361820220947
2025-11-19T14:29:58.916833,2,-25,-74.30243015289307
2025-11-19T14:29:59.103272,2,-25,-74.34079647064209
2025-11-19T14:29:59.291557,2,-25,-74.28768157958984
2025-11-19T14:51:23.663822,1,-30,-74.30539131164551
2025-11-19T14:51:23.851480,2,-25,-74.33059215545654
2025-11-19T14:51:24.039644,2,-25,-74.24846649169922
2025-11-19T14:51:24.227574,2,-25,-74.25264835357666
2025-11-19T14:51:24.415522,2,-25,-74.21154499053955
2025-11-19T14:51:24.603486,2,-25,-74.29189682006836
2025-11-19T14:51:24.791442,2,-25,-74.3372106552124
2025-11-19T14:51:24.979115,2,-25,-74.21030521392822
2025-11-19T14:51:25.167122,2,-25,-74.33728218078613
2025-11-19T14:51:25.355058,2,-25,-74.20870780944824
2025-11-19T14:51:25.543059,2,-25,-74.29313659667969
2025-11-19T14:51:25.731145,2,-25,-74.23980712890625
2025-11-19T14:51:25.919155,2,-25,-74.3050765991211
2025-11-19T14:51:26.106888,2,-25,-74.27135467529297
2025-11-19T14:51:26.294742,2,-25,-74.30570125579834
2025-11-19T14:51:26.482436,2,-25,-74.29658889770508
2025-11-19T14:51:26.668949,2,-25,-74.30549144744873
2025-11-19T14:51:26.855903,2,-25,-74.2356824874878
2025-11-19T14:51:27.043900,2,-25,-74.25647258758545
2025-11-19T14:51:27.232296,2,-25,-74.29242134094238
2025-11-19T14:51:27.420059,2,-25,-74.27433013916016
2025-11-19T14:51:27.607337,2,-25,-74.26889896392822
2025-11-19T14:51:27.795335,2,-25,-74.28279399871826
2025-11-19T14:51:27.983826,2,-25,-74.27992343902588
2025-11-19T14:51:28.171397,2,-25,-74.2470932006836
2025-11-19T14:51:28.358249,2,-25,-74.22792911529541
2025-11-19T14:51:28.545488,2,-25,-74.27849292755127
2025-11-19T14:51:28.733669,2,-25,-74.302659034729
2025-11-19T14:51:28.921819,2,-25,-74.33458805084229
2025-11-19T14:51:29.110230,2,-25,-74.22728538513184
2025-11-19T14:51:29.298156,2,-25,-74.2298698425293
2025-11-19T14:51:29.486070,2,-25,-74.32565212249756
2025-11-19T14:51:29.674257,2,-25,-74.32845115661621
2025-11-19T14:51:29.862607,2,-25,-74.25966739654541
2025-11-19T14:51:30.050291,2,-25,-74.2942476272583
2025-11-19T14:51:30.238388,2,-25,-74.27468776702881
2025-11-19T14:51:30.426446,2,-25,-74.21696186065674
2025-11-19T14:51:30.614726,2,-25,-74.2973804473877
2025-11-19T14:51:30.802078,2,-25,-74.30657863616943
2025-11-19T14:51:30.989855,2,-25,-74.273681640625
2025-11-19T14:51:31.178178,2,-25,-74.28982734680176
2025-11-19T14:51:31.366146,2,-25,-74.36587810516357
2025-11-19T14:51:31.552766,2,-25,-74.31594848632812
2025-11-19T14:51:31.738584,2,-25,-74.31552410125732
2025-11-19T14:51:31.927105,2,-25,-74.21334743499756
2025-11-19T14:51:32.115472,2,-25,-74.25731182098389
2025-11-19T14:51:32.302724,2,-25,-74.23299789428711
2025-11-19T14:51:32.490951,2,-25,-74.2367696762085
2025-11-19T14:51:32.679216,2,-25,-74.2655897140503
2025-11-19T14:51:32.867318,2,-25,-74.29945945739746
2025-11-19T14:51:33.055809,2,-25,-74.26358222961426
2025-11-19T14:51:33.244213,2,-25,-74.37937259674072
2025-11-19T14:51:33.431698,2,-25,-74.2372179031372
2025-11-19T14:51:33.619620,2,-25,-74.26307678222656
2025-11-19T14:51:33.807977,2,-25,-74.30195808410645
2025-11-19T14:51:33.995849,2,-25,-74.38161373138428
2025-11-19T14:51:34.183691,2,-25,-74.40234184265137
2025-11-19T14:51:34.371652,2,-25,-74.27084445953369
2025-11-19T14:51:34.560050,2,-25,-74.32281494140625
2025-11-19T14:51:34.747836,2,-25,-74.34342861175537
2025-11-19T14:51:34.935827,2,-25,-74.31187152862549
2025-11-19T14:51:35.124109,2,-25,-74.30079460144043
2025-11-19T14:51:35.312128,2,-25,-74.2977523803711
2025-11-19T14:51:35.500241,2,-25,-74.28914546966553
2025-11-19T14:51:35.688620,2,-25,-74.29364681243896
2025-11-19T14:51:35.876629,2,-25,-74.37526226043701
2025-11-19T14:51:36.065009,2,-25,-74.25146579742432
2025-11-19T14:51:36.253542,2,-25,-74.31916236877441
2025-11-19T14:51:36.442036,2,-25,-74.31269645690918
2025-11-19T14:51:36.631304,2,-25,-74.3001651763916
2025-11-19T14:51:36.819482,2,-25,-74.29105281829834
2025-11-19T14:51:37.007859,2,-25,-74.29260730743408
2025-11-19T14:51:37.195369,2,-25,-74.29577827453613
2025-11-19T14:51:37.383488,2,-25,-74.35586929321289
2025-11-19T14:51:37.571572,2,-25,-74.27854537963867
2025-11-19T14:51:37.760089,2,-25,-74.26063537597656
2025-11-19T14:51:37.948069,2,-25,-74.29892539978027
2025-11-19T14:51:38.135822,2,-25,-74.2870569229126
2025-11-19T14:51:38.323899,2,-25,-74.25007820129395
2025-11-19T14:51:38.512321,2,-25,-74.30954933166504
2025-11-19T14:51:38.700626,2,-25,-74.30342674255371
2025-11-19T14:51:38.888772,2,-25,-74.23032760620117
2025-11-19T14:51:39.077137,2,-25,-74.30348873138428
2025-11-19T14:51:39.264552,2,-25,-74.32945251464844
2025-11-19T14:51:39.452976,2,-25,-74.26932334899902
2025-11-19T14:51:39.640741,2,-25,-74.26720142364502
2025-11-19T14:51:39.828558,2,-25,-74.34934616088867
2025-11-19T14:51:40.016598,2,-25,-74.36466217041016
2025-11-19T14:51:40.204876,2,-25,-74.2643404006958
2025-11-19T14:51:40.392726,2,-25,-74.37319755554199
2025-11-19T14:51:40.580956,2,-25,-74.16942119598389
2025-11-19T14:51:40.768633,2,-25,-74.20741558074951
2025-11-19T14:51:40.956795,2,-25,-74.27525520324707
2025-11-19T14:51:41.144961,2,-25,-74.23470497131348
2025-11-19T14:51:41.333063,2,-25,-74.22246932983398
2025-11-19T14:51:41.521496,2,-25,-74.30113315582275
2025-11-19T14:51:41.710139,2,-25,-74.29922580718994
2025-11-19T14:51:41.898106,2,-25,-74.25688743591309
2025-11-19T14:51:42.086593,2,-25,-74.23471450805664
2025-11-19T14:51:42.274392,2,-25,-74.31436061859131
2025-11-19T14:51:42.462870,2,-25,-74.23509120941162
2025-11-19T14:51:42.651109,2,-25,-74.28262710571289
2025-11-19T14:51:42.839085,2,-25,-74.34479236602783
2025-11-19T14:51:43.027042,2,-25,-74.32167053222656
2025-11-19T14:51:43.215186,2,-25,-74.27412986755371
2025-11-19T14:51:43.403375,2,-25,-74.22587394714355
2025-11-19T14:51:43.592084,2,-25,-74.28313732147217
2025-11-19T14:51:43.780038,2,-25,-74.30257320404053
2025-11-19T14:51:43.968347,2,-25,-74.27353382110596
2025-11-19T14:51:44.156604,2,-25,-74.2628288269043
2025-11-19T14:51:44.344457,2,-25,-74.40825462341309
2025-11-19T14:51:44.532622,2,-25,-74.3104887008667
2025-11-19T14:51:44.720924,2,-25,-74.29877758026123
2025-11-19T14:51:44.909105,2,-25,-74.25751686096191
2025-11-19T14:51:45.096906,2,-25,-74.22620296478271
2025-11-19T14:51:45.284453,2,-25,-74.27090167999268
2025-11-19T14:51:45.472974,2,-25,-74.32308673858643
2025-11-19T14:51:45.661132,2,-25,-74.28956985473633
2025-11-19T14:51:45.848670,2,-25,-74.2848253250122
2025-11-19T14:51:46.036771,2,-25,-74.29669380187988
2025-11-19T14:51:46.225134,2,-25,-74.23291206359863
2025-11-19T14:51:46.413061,2,-25,-74.33353424072266
2025-11-19T14:51:46.601032,2,-25,-74.34085845947266
2025-11-19T14:51:46.788605,2,-25,-74.26768779754639
2025-11-19T14:51:46.977032,2,-25,-74.24055099487305
2025-11-19T14:51:47.164816,2,-25,-74.3214750289917
2025-11-19T14:51:47.352294,2,-25,-74.29487228393555
2025-11-19T14:51:47.540250,2,-25,-74.21550273895264
2025-11-19T14:51:47.728258,2,-25,-74.1992712020874
2025-11-19T14:51:47.915951,2,-25,-74.32489395141602
2025-11-19T14:51:48.104221,2,-25,-74.32612419128418
2025-11-19T14:51:48.291909,2,-25,-74.3235731124878
2025-11-19T14:51:48.479830,2,-25,-74.29853916168213
2025-11-19T14:51:48.667769,2,-25,-74.27963256835938
2025-11-19T14:51:48.855952,2,-25,-74.2168140411377
2025-11-19T14:51:49.044126,2,-25,-74.31146621704102
2025-11-19T14:51:49.232143,2,-25,-74.28362369537354
2025-11-19T14:51:49.420208,2,-25,-74.32594776153564
2025-11-19T14:51:49.608454,2,-25,-74.2894172668457
2025-11-19T14:51:49.796445,2,-25,-74.27845478057861
2025-11-19T14:51:49.984679,2,-25,-74.35064315795898
2025-11-19T14:51:50.172222,2,-25,-74.26925659179688
2025-11-19T14:51:50.360036,2,-25,-74.35443878173828
2025-11-19T14:51:50.547876,2,-25,-74.24641132354736
2025-11-19T14:51:50.735993,2,-25,-74.2596435546875
2025-11-19T14:51:50.923964,2,-25,-74.34605121612549
2025-11-19T14:51:51.112207,2,-25,-74.26076889038086
2025-11-19T14:51:51.300335,2,-25,-74.2733097076416
2025-11-19T14:51:51.488216,2,-25,-74.23652172088623
2025-11-19T14:51:51.675997,2,-25,-74.23972606658936
2025-11-19T14:51:51.863292,2,-25,-74.28697109222412
2025-11-19T14:51:52.051814,2,-25,-74.27854537963867
2025-11-19T14:51:52.239515,2,-25,-74.21754837036133
2025-11-19T14:51:52.428135,2,-25,-74.26754474639893
2025-11-19T14:51:52.616601,2,-25,-74.27338600158691
2025-11-19T14:51:52.805046,2,-25,-74.29583072662354
2025-11-19T14:51:52.991919,2,-25,-74.23345565795898
2025-11-19T14:51:53.178353,2,-25,-74.27281856536865
2025-11-19T14:51:53.364198,2,-25,-74.18498516082764
2025-11-19T14:51:53.550574,2,-25,-74.39870834350586
2025-11-19T14:51:53.738811,2,-25,-74.26252365112305
2025-11-19T14:51:53.926321,2,-25,-74.25787448883057
2025-11-19T14:51:54.113496,2,-25,-74.3356704711914
2025-11-19T14:51:54.301520,2,-25,-74.30217742919922
2025-11-19T14:51:54.488267,2,-25,-74.30493831634521
2025-11-19T14:51:54.675971,2,-25,-74.30093765258789
2025-11-19T14:51:54.863561,2,-25,-74.26833152770996
2025-11-19T14:51:55.049514,2,-25,-74.32313442230225
2025-11-19T14:51:55.235890,2,-25,-74.33061599731445
2025-11-19T14:51:55.422825,2,-25,-74.28971767425537
2025-11-19T14:51:55.609027,2,-25,-74.31182384490967
2025-11-19T14:51:55.796791,2,-25,-74.2408800125122
2025-11-19T14:51:55.984953,2,-25,-74.30348873138428
2025-11-19T14:51:56.173324,2,-25,-74.25835609436035
2025-11-19T14:51:56.361594,2,-25,-74.31578636169434
2025-11-19T14:51:56.547088,2,-25,-74.23134803771973
2025-11-19T14:51:56.734043,2,-25,-74.25360202789307
2025-11-19T14:51:56.922565,2,-25,-74.19102191925049
2025-11-19T14:51:57.110608,2,-25,-74.30034637451172
2025-11-19T14:51:57.298360,2,-25,-74.31601524353027
2025-11-19T14:51:57.484753,2,-25,-74.26469326019287
2025-11-19T14:51:57.671088,2,-25,-74.29120540618896
2025-11-19T14:51:57.858316,2,-25,-74.27228927612305
2025-11-19T14:51:58.045524,2,-25,-74.30916786193848
2025-11-19T14:51:58.233615,2,-25,-74.3343448638916
2025-11-19T14:51:58.420089,2,-25,-74.3224573135376
2025-11-19T14:51:58.606924,2,-25,-74.27537441253662
2025-11-19T14:51:58.794602,2,-25,-74.31782245635986
2025-11-19T14:51:58.979973,2,-25,-74.32023048400879
2025-11-19T14:51:59.166358,2,-25,-74.36620235443115
2025-11-19T14:51:59.353638,2,-25,-74.30375576019287
2025-11-19T14:55:45.016335,1,-30,-74.2793321609497
2025-11-19T14:55:45.202369,2,-25,-74.2965841293335
2025-11-19T14:55:45.389342,2,-25,-74.28805351257324
2025-11-19T14:55:45.577627,2,-25,-74.29814338684082
2025-11-19T14:55:45.765681,2,-25,-74.33618545532227
2025-11-19T14:55:45.953389,2,-25,-74.34980869293213
2025-11-19T14:55:46.141306,2,-25,-74.29895877838135
2025-11-19T14:55:46.329821,2,-25,-74.3135404586792
2025-11-19T14:55:46.518398,2,-25,-74.22717094421387
2025-11-19T14:55:46.706432,2,-25,-74.25920009613037
2025-11-19T14:55:46.894617,2,-25,-74.36076164245605
2025-11-19T14:55:47.082487,2,-25,-74.28102493286133
2025-11-19T14:55:47.270391,2,-25,-74.35369491577148
2025-11-19T14:55:47.458283,2,-25,-74.31800365447998
2025-11-19T14:55:47.646306,2,-25,-74.24429416656494
2025-11-19T14:55:47.834437,2,-25,-74.31517124176025
2025-11-19T14:55:48.022688,2,-25,-74.3870735168457
2025-11-19T14:55:48.211262,2,-25,-74.26026344299316
2025-11-19T14:55:48.399594,2,-25,-74.192795753479
2025-11-19T14:55:48.587639,2,-25,-74.28450107574463
2025-11-19T14:55:48.776088,2,-25,-74.38825130462646
2025-11-19T14:55:48.963914,2,-25,-74.23022270202637
2025-11-19T14:55:49.151221,2,-25,-74.32595252990723
2025-11-19T14:55:49.339532,2,-25,-74.26661491394043
2025-11-19T14:55:49.527848,2,-25,-74.31716918945312
2025-11-19T14:55:49.715678,2,-25,-74.35201644897461
2025-11-19T14:55:49.903466,2,-25,-74.29229259490967
2025-11-19T14:55:50.091381,2,-25,-74.16131973266602
2025-11-19T14:55:50.279289,2,-25,-74.37413215637207
2025-11-19T14:55:50.468287,2,-25,-74.37139511108398
2025-11-19T14:55:50.655986,2,-25,-74.2609167098999
2025-11-19T14:55:50.843973,2,-25,-74.27591323852539
2025-11-19T14:55:51.031941,2,-25,-74.28694725036621
2025-11-19T14:55:51.219911,2,-25,-74.30754661560059
2025-11-19T14:55:51.407963,2,-25,-74.30707454681396
2025-11-19T14:55:51.596123,2,-25,-74.29965496063232
2025-11-19T14:55:51.784299,2,-25,-74.26389694213867
2025-11-19T14:55:51.972834,2,-25,-74.28256511688232
2025-11-19T14:55:52.160640,2,-25,-74.20916557312012
2025-11-19T14:55:52.348836,2,-25,-74.25873756408691
2025-11-19T14:55:52.537127,2,-25,-74.28685665130615
2025-11-19T14:55:52.725135,2,-25,-74.30120468139648
2025-11-19T14:55:52.913589,2,-25,-74.34638500213623
2025-11-19T14:55:53.101399,2,-25,-74.2515230178833
2025-11-19T14:55:53.289569,2,-25,-74.32052612304688
2025-11-19T14:55:53.477653,2,-25,-74.29577827453613
2025-11-19T14:55:53.665352,2,-25,-74.3251895904541
2025-11-19T14:55:53.852880,2,-25,-74.23639297485352
2025-11-19T14:55:54.040288,2,-25,-74.34808731079102
2025-11-19T14:55:54.228199,2,-25,-74.24097537994385
2025-11-19T14:55:54.416391,2,-25,-74.32854175567627
2025-11-19T14:55:54.603807,2,-25,-74.28900718688965
2025-11-19T14:55:54.791614,2,-25,-74.32294368743896
2025-11-19T14:55:54.979431,2,-25,-74.27686214447021
2025-11-19T14:55:55.167442,2,-25,-74.2861795425415
2025-11-19T14:55:55.355872,2,-25,-74.30503845214844
2025-11-19T14:55:55.543763,2,-25,-74.38629150390625
2025-11-19T14:55:55.731596,2,-25,-74.25253391265869
2025-11-19T14:55:55.918952,2,-25,-74.31762218475342
2025-11-19T14:55:56.107200,2,-25,-74.25303936004639
2025-11-19T14:55:56.294788,2,-25,-74.36670303344727
2025-11-19T14:55:56.481860,2,-25,-74.36671257019043
2025-11-19T14:55:56.669982,2,-25,-74.27053928375244
2025-11-19T14:55:56.858622,2,-25,-74.36491966247559
2025-11-19T14:55:57.047066,2,-25,-74.3258810043335
2025-11-19T14:55:57.234712,2,-25,-74.29724216461182
2025-11-19T14:55:57.422563,2,-25,-74.29378509521484
2025-11-19T14:55:57.609425,2,-25,-74.28658485412598
2025-11-19T14:55:57.797418,2,-25,-74.30020809173584
2025-11-19T14:55:57.985117,2,-25,-74.25799369812012
2025-11-19T14:55:58.173273,2,-25,-74.3695068359375
2025-11-19T14:55:58.361743,2,-25,-74.41247463226318
2025-11-19T14:55:58.550066,2,-25,-74.2558765411377
2025-11-19T14:55:58.738372,2,-25,-74.3419599533081
2025-11-19T14:55:58.926659,2,-25,-74.36076641082764
2025-11-19T14:55:59.114601,2,-25,-74.29144859313965
2025-11-19T14:55:59.302580,2,-25,-74.26840305328369
2025-11-19T14:55:59.490649,2,-25,-74.25570011138916
2025-11-19T14:55:59.678749,2,-25,-74.29887294769287
2025-11-19T14:55:59.866599,2,-25,-74.30593490600586
2025-11-19T14:56:00.054744,2,-25,-74.262375831604
2025-11-19T14:56:00.243065,2,-25,-74.30385112762451
2025-11-19T14:56:00.431475,2,-25,-74.41407680511475
2025-11-19T14:56:00.619298,2,-25,-74.2774486541748
2025-11-19T14:56:00.807551,2,-25,-74.33221340179443
2025-11-19T14:56:00.995284,2,-25,-74.26439762115479
2025-11-19T14:56:01.183341,2,-25,-74.21522617340088
2025-11-19T14:56:01.371706,2,-25,-74.2557430267334
2025-11-19T14:56:01.559682,2,-25,-74.32711601257324
2025-11-19T14:56:01.748045,2,-25,-74.32106971740723
2025-11-19T14:56:01.936125,2,-25,-74.33209419250488
2025-11-19T14:56:02.124703,2,-25,-74.25879955291748
2025-11-19T14:56:02.313112,2,-25,-74.33875560760498
2025-11-19T14:56:02.501040,2,-25,-74.41470146179199
2025-11-19T14:56:02.688195,2,-25,-74.22173023223877
2025-11-19T14:56:02.875414,2,-25,-74.2034912109375
2025-11-19T14:56:03.062869,2,-25,-74.34034824371338
2025-11-19T14:56:03.251227,2,-25,-74.28306102752686
2025-11-19T14:56:03.439588,2,-25,-74.33498859405518
2025-11-19T14:56:03.627892,2,-25,-74.28581714630127
2025-11-19T14:56:03.816192,2,-25,-74.23501014709473
2025-11-19T14:56:04.004308,2,-25,-74.28130626678467
2025-11-19T14:56:04.192298,2,-25,-74.20618057250977
2025-11-19T14:56:04.380326,2,-25,-74.28849697113037
2025-11-19T14:56:04.568429,2,-25,-74.23693656921387
2025-11-19T14:56:04.756462,2,-25,-74.26883697509766
2025-11-19T14:56:04.944222,2,-25,-74.2809009552002
2025-11-19T14:56:05.132302,2,-25,-74.27786350250244
2025-11-19T14:56:05.320539,2,-25,-74.33792114257812
2025-11-19T14:56:05.508554,2,-25,-74.22105312347412
